entity              ,left          ,top           ,right      ,bottom    ,time_seconds,time        ,id
cheetah             ,0.0006992637  ,0.1998498     ,0.7799426  ,0.9443086 ,72.96       ,00:01:12.960,MGrLtKlC5Sc
cheetah             ,0.002983566   ,0.17379543    ,0.7875219  ,0.9603745 ,73.08       ,00:01:13.080,MGrLtKlC5Sc
cheetah             ,0.0071070427  ,0.16703176    ,0.78982794 ,0.94224995,73.2        ,00:01:13.200,MGrLtKlC5Sc
cheetah             ,0.005660157   ,0.15462114    ,0.78454584 ,0.9476709 ,73.32       ,00:01:13.320,MGrLtKlC5Sc
cheetah             ,0.006404981   ,0.13653974    ,0.76966083 ,0.9796722 ,73.44       ,00:01:13.440,MGrLtKlC5Sc
cheetah             ,0.0035519688  ,0.15049098    ,0.7577854  ,0.94355816,73.56       ,00:01:13.560,MGrLtKlC5Sc
cheetah             ,0.0044403006  ,0.1563183     ,0.7389021  ,0.9327422 ,73.68       ,00:01:13.680,MGrLtKlC5Sc
cheetah             ,0.0012407961  ,0.1452466     ,0.7363882  ,0.9728923 ,73.8        ,00:01:13.800,MGrLtKlC5Sc
cheetah             ,-0.0027688376 ,0.15886807    ,0.7386048  ,0.96237034,73.92       ,00:01:13.920,MGrLtKlC5Sc
cheetah             ,-0.0038505998 ,0.16370367    ,0.7462959  ,0.9589645 ,74.04       ,00:01:14.040,MGrLtKlC5Sc
cheetah             ,-0.004594556  ,0.1683758     ,0.7636744  ,0.9642784 ,74.16       ,00:01:14.160,MGrLtKlC5Sc
cheetah             ,-0.003446177  ,0.18258299    ,0.78319055 ,0.94870144,74.28       ,00:01:14.280,MGrLtKlC5Sc
cheetah             ,0.0021850097  ,0.17513968    ,0.80100596 ,0.9531609 ,74.4        ,00:01:14.400,MGrLtKlC5Sc
cheetah             ,-0.00069554686,0.17327203    ,0.82674557 ,0.9742131 ,74.52       ,00:01:14.520,MGrLtKlC5Sc
cheetah             ,0.0024793805  ,0.16187133    ,0.8374735  ,0.9842957 ,74.64       ,00:01:14.640,MGrLtKlC5Sc
hat                 ,0.5181602     ,0.11427768    ,0.63237214 ,0.23345223,74.76       ,00:01:14.760,MGrLtKlC5Sc
hat                 ,0.52514356    ,0.11816215    ,0.6352174  ,0.22736189,74.88       ,00:01:14.880,MGrLtKlC5Sc
hat                 ,0.5227179     ,0.11013586    ,0.6392204  ,0.22724612,75.0        ,00:01:15.000,MGrLtKlC5Sc
hat                 ,0.52675843    ,0.10604332    ,0.6482629  ,0.23050909,75.12       ,00:01:15.120,MGrLtKlC5Sc
hat                 ,0.5343183     ,0.11106723    ,0.65429765 ,0.23730913,75.24       ,00:01:15.240,MGrLtKlC5Sc
hat                 ,0.5369869     ,0.1215823     ,0.6560957  ,0.2532614 ,75.36       ,00:01:15.360,MGrLtKlC5Sc
hat                 ,0.5349595     ,0.13348526    ,0.6423853  ,0.26779252,75.48       ,00:01:15.480,MGrLtKlC5Sc
hat                 ,0.52030504    ,0.13875237    ,0.6298555  ,0.2770719 ,75.6        ,00:01:15.600,MGrLtKlC5Sc
hat                 ,0.5091902     ,0.1252672     ,0.6218098  ,0.26264882,75.72       ,00:01:15.720,MGrLtKlC5Sc
hat                 ,0.5005322     ,0.10224019    ,0.61963904 ,0.24661747,75.84       ,00:01:15.840,MGrLtKlC5Sc
hat                 ,0.4921709     ,0.09302306    ,0.6159477  ,0.2378902 ,75.96       ,00:01:15.960,MGrLtKlC5Sc
hat                 ,0.4735807     ,0.10031869    ,0.60411644 ,0.23068598,76.08       ,00:01:16.080,MGrLtKlC5Sc
hat                 ,0.44681945    ,0.09883717    ,0.58618194 ,0.22102639,76.2        ,00:01:16.200,MGrLtKlC5Sc
hat                 ,0.42832914    ,0.07902091    ,0.5713581  ,0.20134224,76.32       ,00:01:16.320,MGrLtKlC5Sc
hat                 ,0.4188073     ,0.05415543    ,0.5550059  ,0.17384663,76.44       ,00:01:16.440,MGrLtKlC5Sc
hat                 ,0.40942317    ,0.039005723   ,0.5466583  ,0.16250287,76.56       ,00:01:16.560,MGrLtKlC5Sc
hat                 ,0.4001012     ,0.03965813    ,0.5418104  ,0.16864383,76.68       ,00:01:16.680,MGrLtKlC5Sc
hat                 ,0.38863254    ,0.051345177   ,0.5364039  ,0.18029085,76.8        ,00:01:16.800,MGrLtKlC5Sc
hat                 ,0.38218382    ,0.047423497   ,0.5230558  ,0.18117373,76.92       ,00:01:16.920,MGrLtKlC5Sc
hat                 ,0.37976918    ,0.026716229   ,0.52387553 ,0.15964928,77.04       ,00:01:17.040,MGrLtKlC5Sc
hat                 ,0.38399577    ,0.009644444   ,0.5298189  ,0.13713665,77.16       ,00:01:17.160,MGrLtKlC5Sc
hat                 ,0.39078006    ,-0.00024588048,0.5389889  ,0.12923232,77.28       ,00:01:17.280,MGrLtKlC5Sc
hat                 ,0.39256778    ,-0.00022184143,0.5444976  ,0.14586405,77.4        ,00:01:17.400,MGrLtKlC5Sc
hat                 ,0.38228542    ,0.008550854   ,0.53721285 ,0.15430374,77.52       ,00:01:17.520,MGrLtKlC5Sc
hat                 ,0.3604717     ,0.007448205   ,0.5122548  ,0.14795403,77.64       ,00:01:17.640,MGrLtKlC5Sc
hat                 ,0.33082572    ,0.0077097937  ,0.48172402 ,0.13153908,77.76       ,00:01:17.760,MGrLtKlC5Sc
hat                 ,0.30672923    ,0.0049679405  ,0.4590488  ,0.11802657,77.88       ,00:01:17.880,MGrLtKlC5Sc
hat                 ,0.29740283    ,-0.0030280666 ,0.44750717 ,0.13922988,78.0        ,00:01:18.000,MGrLtKlC5Sc
hat                 ,0.29131088    ,0.017043686   ,0.43861365 ,0.16369475,78.12       ,00:01:18.120,MGrLtKlC5Sc
hat                 ,0.28232875    ,0.03374724    ,0.43275547 ,0.18266453,78.24       ,00:01:18.240,MGrLtKlC5Sc
hat                 ,0.28987673    ,0.033253927   ,0.43582276 ,0.1868411 ,78.36       ,00:01:18.360,MGrLtKlC5Sc
hat                 ,0.30570495    ,0.025915524   ,0.44434735 ,0.17724012,78.48       ,00:01:18.480,MGrLtKlC5Sc
hat                 ,0.30921784    ,0.020447165   ,0.4525429  ,0.20208606,78.6        ,00:01:18.600,MGrLtKlC5Sc
hat                 ,0.30100062    ,0.037123237   ,0.44869798 ,0.19800805,78.72       ,00:01:18.720,MGrLtKlC5Sc
hat                 ,0.285606      ,0.04207428    ,0.4310984  ,0.1900898 ,78.84       ,00:01:18.840,MGrLtKlC5Sc
hat                 ,0.27010396    ,0.028411832   ,0.40688393 ,0.18445416,78.96       ,00:01:18.960,MGrLtKlC5Sc
hat                 ,0.26023057    ,0.022679586   ,0.39495993 ,0.16761595,79.08       ,00:01:19.080,MGrLtKlC5Sc
person              ,0.44205308    ,0.103732795   ,0.7051952  ,1.0       ,74.76       ,00:01:14.760,MGrLtKlC5Sc
person              ,0.6661851     ,0.12673289    ,0.802131   ,0.9878875 ,74.88       ,00:01:14.880,MGrLtKlC5Sc
person              ,0.66965103    ,0.12772612    ,0.80486333 ,0.98755   ,75.0        ,00:01:15.000,MGrLtKlC5Sc
person              ,0.67335254    ,0.130141      ,0.8085128  ,0.9898705 ,75.12       ,00:01:15.120,MGrLtKlC5Sc
person              ,0.6862432     ,0.16895905    ,0.8047279  ,0.9752736 ,75.24       ,00:01:15.240,MGrLtKlC5Sc
person              ,0.6890807     ,0.1786454     ,0.80635965 ,0.98038137,75.36       ,00:01:15.360,MGrLtKlC5Sc
person              ,0.68932486    ,0.18511479    ,0.8065189  ,0.9865286 ,75.48       ,00:01:15.480,MGrLtKlC5Sc
person              ,0.6912559     ,0.1918062     ,0.80845    ,0.99322   ,75.6        ,00:01:15.600,MGrLtKlC5Sc
person              ,0.69318706    ,0.19849761    ,0.8103811  ,0.99991137,75.72       ,00:01:15.720,MGrLtKlC5Sc
person              ,0.6876554     ,0.15693638    ,0.80788565 ,0.963735  ,75.84       ,00:01:15.840,MGrLtKlC5Sc
person              ,0.6772444     ,0.15713115    ,0.80828273 ,0.9880111 ,75.96       ,00:01:15.960,MGrLtKlC5Sc
person              ,0.6719553     ,0.16342947    ,0.80319    ,0.99529696,76.08       ,00:01:16.080,MGrLtKlC5Sc
person              ,0.6542748     ,0.167427      ,0.7855237  ,0.9993659 ,76.2        ,00:01:16.200,MGrLtKlC5Sc
person              ,0.64452636    ,0.17094676    ,0.77577525 ,1.0028857 ,76.32       ,00:01:16.320,MGrLtKlC5Sc
person              ,0.6347779     ,0.17446654    ,0.7660268  ,1.0064055 ,76.44       ,00:01:16.440,MGrLtKlC5Sc
person              ,0.6250295     ,0.17798631    ,0.7562784  ,1.0099252 ,76.56       ,00:01:16.560,MGrLtKlC5Sc
person              ,0.6087702     ,0.14870356    ,0.7206716  ,0.9623674 ,76.68       ,00:01:16.680,MGrLtKlC5Sc
person              ,0.6034227     ,0.1436019     ,0.7144289  ,0.9561848 ,76.8        ,00:01:16.800,MGrLtKlC5Sc
person              ,0.6017884     ,0.1415307     ,0.7127308  ,0.95403665,76.92       ,00:01:16.920,MGrLtKlC5Sc
person              ,0.59440523    ,0.10074045    ,0.7267157  ,0.97925025,77.04       ,00:01:17.040,MGrLtKlC5Sc
person              ,0.5963844     ,0.095261335   ,0.72988415 ,0.9782412 ,77.16       ,00:01:17.160,MGrLtKlC5Sc
person              ,0.6012383     ,0.09439416    ,0.7348253  ,0.9777021 ,77.28       ,00:01:17.280,MGrLtKlC5Sc
person              ,0.59942937    ,0.10713552    ,0.7494514  ,0.9786148 ,77.4        ,00:01:17.400,MGrLtKlC5Sc
person              ,0.595588      ,0.11040098    ,0.746315   ,0.97999096,77.52       ,00:01:17.520,MGrLtKlC5Sc
person              ,0.56943816    ,0.11239492    ,0.7202155  ,0.9818498 ,77.64       ,00:01:17.640,MGrLtKlC5Sc
person              ,0.554757      ,0.10987172    ,0.705538   ,0.97931695,77.76       ,00:01:17.760,MGrLtKlC5Sc
person              ,0.5388771     ,0.104762495   ,0.68965834 ,0.974207  ,77.88       ,00:01:17.880,MGrLtKlC5Sc
person              ,0.5269018     ,0.08391671    ,0.6849346  ,0.9933255 ,78.0        ,00:01:18.000,MGrLtKlC5Sc
person              ,0.51916397    ,0.08987157    ,0.6777204  ,1.0021663 ,78.12       ,00:01:18.120,MGrLtKlC5Sc
person              ,0.55513364    ,0.16280282    ,0.6516454  ,0.70449084,78.24       ,00:01:18.240,MGrLtKlC5Sc
person              ,0.17548075    ,0.0813616     ,0.39772412 ,0.9576309 ,78.36       ,00:01:18.360,MGrLtKlC5Sc
person              ,0.082490906   ,0.07027356    ,0.31447476 ,0.98761296,78.48       ,00:01:18.480,MGrLtKlC5Sc
person              ,-0.0063242163 ,0.052188456   ,0.23733951 ,1.0154446 ,78.6        ,00:01:18.600,MGrLtKlC5Sc
person              ,-0.049269438  ,0.053951148   ,0.19520676 ,1.0204014 ,78.72       ,00:01:18.720,MGrLtKlC5Sc
person              ,-0.060937636  ,0.027328024   ,0.19530186 ,1.0382253 ,78.84       ,00:01:18.840,MGrLtKlC5Sc
person              ,-0.04194023   ,0.01561456    ,0.21504493 ,1.0293291 ,78.96       ,00:01:18.960,MGrLtKlC5Sc
person              ,0.15590355    ,0.04768447    ,0.3507424  ,0.986207  ,79.08       ,00:01:19.080,MGrLtKlC5Sc
person              ,0.3014704     ,0.17661747    ,0.5001885  ,0.998438  ,74.76       ,00:01:14.760,MGrLtKlC5Sc
person              ,0.47999322    ,0.11969709    ,0.7149563  ,0.79335904,74.88       ,00:01:14.880,MGrLtKlC5Sc
person              ,0.48677868    ,0.119279616   ,0.72119427 ,0.7916011 ,75.0        ,00:01:15.000,MGrLtKlC5Sc
person              ,0.49238122    ,0.119224824   ,0.72675914 ,0.7914542 ,75.12       ,00:01:15.120,MGrLtKlC5Sc
person              ,0.48220697    ,0.09805947    ,0.7636641  ,0.9331973 ,75.24       ,00:01:15.240,MGrLtKlC5Sc
person              ,0.48805147    ,0.11941244    ,0.77220595 ,0.9657212 ,75.36       ,00:01:15.360,MGrLtKlC5Sc
person              ,0.48943374    ,0.13278322    ,0.77379286 ,0.9799397 ,75.48       ,00:01:15.480,MGrLtKlC5Sc
person              ,0.49502975    ,0.13830754    ,0.75029266 ,0.9754679 ,75.6        ,00:01:15.600,MGrLtKlC5Sc
person              ,0.49016055    ,0.13050431    ,0.7427132  ,0.96669054,75.72       ,00:01:15.720,MGrLtKlC5Sc
person              ,0.4849665     ,0.119447224   ,0.7373252  ,0.9555637 ,75.84       ,00:01:15.840,MGrLtKlC5Sc
person              ,0.43736002    ,0.11298176    ,0.7343135  ,0.8665588 ,75.96       ,00:01:15.960,MGrLtKlC5Sc
person              ,0.4125186     ,0.091372706   ,0.71230656 ,0.837745  ,76.08       ,00:01:16.080,MGrLtKlC5Sc
person              ,0.3868714     ,0.08337871    ,0.6868562  ,0.8292507 ,76.2        ,00:01:16.200,MGrLtKlC5Sc
person              ,0.38543162    ,0.084006175   ,0.65041566 ,0.7876908 ,76.32       ,00:01:16.320,MGrLtKlC5Sc
person              ,0.37728894    ,0.07203163    ,0.63923824 ,0.7722917 ,76.44       ,00:01:16.440,MGrLtKlC5Sc
person              ,0.37174907    ,0.06578578    ,0.63348436 ,0.7658044 ,76.56       ,00:01:16.560,MGrLtKlC5Sc
person              ,0.34306931    ,0.020144746   ,0.63161206 ,0.9052152 ,76.68       ,00:01:16.680,MGrLtKlC5Sc
person              ,0.3322259     ,0.03941677    ,0.62197095 ,0.9370008 ,76.8        ,00:01:16.800,MGrLtKlC5Sc
person              ,0.32297885    ,0.05215263    ,0.6128155  ,0.95068985,76.92       ,00:01:16.920,MGrLtKlC5Sc
person              ,0.3551398     ,0.056167364   ,0.5996708  ,0.8341801 ,77.04       ,00:01:17.040,MGrLtKlC5Sc
person              ,0.36674383    ,0.016712064   ,0.60763705 ,0.7854514 ,77.16       ,00:01:17.160,MGrLtKlC5Sc
person              ,0.37460896    ,-0.0007437702 ,0.6152532  ,0.7673608 ,77.28       ,00:01:17.280,MGrLtKlC5Sc
person              ,0.29064965    ,0.013232302   ,0.6316697  ,0.75786483,77.4        ,00:01:17.400,MGrLtKlC5Sc
person              ,0.25647068    ,0.02227594    ,0.60438025 ,0.76415366,77.52       ,00:01:17.520,MGrLtKlC5Sc
person              ,0.22132094    ,0.023424478   ,0.56972057 ,0.7651063 ,77.64       ,00:01:17.640,MGrLtKlC5Sc
person              ,0.2565466     ,0.0073834173  ,0.52548504 ,0.7703631 ,77.76       ,00:01:17.760,MGrLtKlC5Sc
person              ,0.2568659     ,0.0015748024  ,0.5198317  ,0.7653979 ,77.88       ,00:01:17.880,MGrLtKlC5Sc
person              ,0.26016778    ,0.008835412   ,0.5227012  ,0.7727196 ,78.0        ,00:01:18.000,MGrLtKlC5Sc
person              ,0.2695647     ,0.02383157    ,0.5255711  ,0.78873825,78.12       ,00:01:18.120,MGrLtKlC5Sc
person              ,0.27156276    ,0.03096941    ,0.52707016 ,0.79493135,78.24       ,00:01:18.240,MGrLtKlC5Sc
person              ,0.27537298    ,0.029405758   ,0.5308445  ,0.7932999 ,78.36       ,00:01:18.360,MGrLtKlC5Sc
person              ,0.25153062    ,0.016781382   ,0.5269711  ,0.84277815,78.48       ,00:01:18.480,MGrLtKlC5Sc
person              ,0.24044831    ,0.02413874    ,0.5169286  ,0.8543602 ,78.6        ,00:01:18.600,MGrLtKlC5Sc
person              ,0.22558013    ,0.029438393   ,0.5021367  ,0.8599699 ,78.72       ,00:01:18.720,MGrLtKlC5Sc
person              ,0.21298409    ,0.066122      ,0.5192337  ,0.81572837,78.84       ,00:01:18.840,MGrLtKlC5Sc
person              ,0.2127069     ,0.059374344   ,0.52041054 ,0.80288607,78.96       ,00:01:18.960,MGrLtKlC5Sc
person              ,0.20962533    ,0.051785026   ,0.51743007 ,0.79487336,79.08       ,00:01:19.080,MGrLtKlC5Sc
person              ,0.80970633    ,0.11845914    ,0.9538099  ,0.98621166,74.76       ,00:01:14.760,MGrLtKlC5Sc
person              ,0.7790405     ,0.07990634    ,0.91430736 ,0.9222561 ,74.88       ,00:01:14.880,MGrLtKlC5Sc
person              ,0.7765746     ,0.08180352    ,0.91173875 ,0.9235187 ,75.0        ,00:01:15.000,MGrLtKlC5Sc
person              ,0.77354527    ,0.07985813    ,0.9087021  ,0.9215283 ,75.12       ,00:01:15.120,MGrLtKlC5Sc
person              ,0.7707169     ,0.07920313    ,0.9058737  ,0.9208733 ,75.24       ,00:01:15.240,MGrLtKlC5Sc
person              ,0.74785256    ,0.12607364    ,0.90854686 ,0.9330221 ,75.36       ,00:01:15.360,MGrLtKlC5Sc
person              ,0.74421304    ,0.13728158    ,0.9058591  ,0.942936  ,75.48       ,00:01:15.480,MGrLtKlC5Sc
person              ,0.74261284    ,0.14570385    ,0.9043264  ,0.9512665 ,75.6        ,00:01:15.600,MGrLtKlC5Sc
person              ,0.7433993     ,0.14956678    ,0.9051177  ,0.9551229 ,75.72       ,00:01:15.720,MGrLtKlC5Sc
person              ,0.7444316     ,0.1492729     ,0.90615034 ,0.95482856,75.84       ,00:01:15.840,MGrLtKlC5Sc
person              ,0.7424687     ,0.14870876    ,0.90418744 ,0.95426434,75.96       ,00:01:15.960,MGrLtKlC5Sc
person              ,0.72934747    ,0.12445461    ,0.8983178  ,0.96739614,76.08       ,00:01:16.080,MGrLtKlC5Sc
person              ,0.70542985    ,0.14128563    ,0.8676299  ,0.94932234,76.2        ,00:01:16.200,MGrLtKlC5Sc
person              ,0.6621987     ,0.12960128    ,0.8465062  ,0.97102195,76.32       ,00:01:16.320,MGrLtKlC5Sc
person              ,0.6411168     ,0.12758254    ,0.8254869  ,0.9692313 ,76.44       ,00:01:16.440,MGrLtKlC5Sc
person              ,0.6254273     ,0.12278578    ,0.80980194 ,0.9644511 ,76.56       ,00:01:16.560,MGrLtKlC5Sc
person              ,0.82768786    ,0.2580195     ,0.893893   ,0.9087171 ,76.68       ,00:01:16.680,MGrLtKlC5Sc
person              ,0.8673867     ,0.27274522    ,0.9337797  ,0.9240886 ,76.8        ,00:01:16.800,MGrLtKlC5Sc
person              ,0.91214466    ,0.29676464    ,0.9756401  ,0.91969836,76.92       ,00:01:16.920,MGrLtKlC5Sc
person              ,0.73506355    ,0.118942775   ,0.9131537  ,1.00755   ,77.04       ,00:01:17.040,MGrLtKlC5Sc
person              ,0.6780174     ,0.065141484   ,0.8553609  ,1.007583  ,77.16       ,00:01:17.160,MGrLtKlC5Sc
person              ,0.63608325    ,0.045723643   ,0.8134268  ,0.9881652 ,77.28       ,00:01:17.280,MGrLtKlC5Sc
person              ,0.64218956    ,0.04305806    ,0.8358891  ,0.9876266 ,77.4        ,00:01:17.400,MGrLtKlC5Sc
person              ,0.62212443    ,0.030570557   ,0.8158239  ,0.97513914,77.52       ,00:01:17.520,MGrLtKlC5Sc
person              ,0.5907478     ,0.036409713   ,0.78449583 ,0.9808589 ,77.64       ,00:01:17.640,MGrLtKlC5Sc
person              ,0.5474031     ,0.042667396   ,0.74115294 ,0.98711216,77.76       ,00:01:17.760,MGrLtKlC5Sc
person              ,0.5161401     ,0.043247502   ,0.70989007 ,0.98769194,77.88       ,00:01:17.880,MGrLtKlC5Sc
person              ,0.50698024    ,0.045457866   ,0.7007302  ,0.98990226,78.0        ,00:01:18.000,MGrLtKlC5Sc
person              ,0.64724827    ,0.09849903    ,0.7698666  ,0.8507645 ,78.12       ,00:01:18.120,MGrLtKlC5Sc
person              ,0.7169385     ,0.086094484   ,0.83375853 ,0.8232817 ,78.24       ,00:01:18.240,MGrLtKlC5Sc
person              ,0.74015874    ,0.08457958    ,0.8565946  ,0.8207677 ,78.36       ,00:01:18.360,MGrLtKlC5Sc
person              ,0.7529106     ,0.069935516   ,0.86931896 ,0.80605215,78.48       ,00:01:18.480,MGrLtKlC5Sc
person              ,0.7450886     ,0.029252438   ,0.86657107 ,0.7988824 ,78.6        ,00:01:18.600,MGrLtKlC5Sc
person              ,0.7261012     ,0.013314115   ,0.84795016 ,0.78536403,78.72       ,00:01:18.720,MGrLtKlC5Sc
person              ,0.505964      ,0.07221411    ,0.65995204 ,0.729097  ,78.84       ,00:01:18.840,MGrLtKlC5Sc
person              ,0.38362187    ,0.07781118    ,0.53971595 ,0.72699255,78.96       ,00:01:18.960,MGrLtKlC5Sc
person              ,0.33367765    ,0.07723341    ,0.48991647 ,0.72588545,79.08       ,00:01:19.080,MGrLtKlC5Sc
pants               ,0.8660425     ,0.6956721     ,0.9973483  ,0.9879619 ,74.76       ,00:01:14.760,MGrLtKlC5Sc
pants               ,0.8411336     ,0.7420179     ,0.99577    ,0.99117804,74.88       ,00:01:14.880,MGrLtKlC5Sc
pants               ,0.77727586    ,0.7573675     ,0.98513985 ,0.9986785 ,75.0        ,00:01:15.000,MGrLtKlC5Sc
pants               ,0.77308714    ,0.75555515    ,0.8804423  ,1.0016692 ,75.12       ,00:01:15.120,MGrLtKlC5Sc
pants               ,0.6600474     ,0.46390918    ,0.77945006 ,0.97391224,74.76       ,00:01:14.760,MGrLtKlC5Sc
pants               ,0.66527563    ,0.6132482     ,0.7758073  ,0.9939001 ,74.88       ,00:01:14.880,MGrLtKlC5Sc
pants               ,0.6699662     ,0.5714312     ,0.78374386 ,0.9795302 ,75.0        ,00:01:15.000,MGrLtKlC5Sc
pants               ,0.67948925    ,0.6702169     ,0.7903254  ,0.98717606,75.12       ,00:01:15.120,MGrLtKlC5Sc
pants               ,0.71188295    ,0.70688164    ,0.83057094 ,0.99830925,75.24       ,00:01:15.240,MGrLtKlC5Sc
pants               ,0.7161968     ,0.7169141     ,0.8392945  ,1.0042481 ,75.36       ,00:01:15.360,MGrLtKlC5Sc
pants               ,0.71351963    ,0.70595694    ,0.8420882  ,1.0072695 ,75.48       ,00:01:15.480,MGrLtKlC5Sc
pants               ,0.70593137    ,0.69631886    ,0.8378266  ,1.0048553 ,75.6        ,00:01:15.600,MGrLtKlC5Sc
pants               ,0.7018223     ,0.68511397    ,0.8249973  ,1.0022447 ,75.72       ,00:01:15.720,MGrLtKlC5Sc
pants               ,0.6991597     ,0.6800608     ,0.8225782  ,0.996761  ,75.84       ,00:01:15.840,MGrLtKlC5Sc
pants               ,0.6950188     ,0.6872562     ,0.8126564  ,0.98975104,75.96       ,00:01:15.960,MGrLtKlC5Sc
pants               ,0.6684521     ,0.6928658     ,0.78909737 ,0.99501306,76.08       ,00:01:16.080,MGrLtKlC5Sc
pants               ,0.6393246     ,0.68461126    ,0.75772506 ,0.9996493 ,76.2        ,00:01:16.200,MGrLtKlC5Sc
pants               ,0.6153395     ,0.68783045    ,0.73918444 ,0.9975066 ,76.32       ,00:01:16.320,MGrLtKlC5Sc
pants               ,0.5948776     ,0.6868728     ,0.71906966 ,0.9965917 ,76.44       ,00:01:16.440,MGrLtKlC5Sc
pants               ,0.58442616    ,0.6762915     ,0.7144455  ,1.0001972 ,76.56       ,00:01:16.560,MGrLtKlC5Sc
pants               ,0.5967768     ,0.57142454    ,0.7247896  ,1.0082278 ,76.68       ,00:01:16.680,MGrLtKlC5Sc
pants               ,0.5939487     ,0.5597511     ,0.7220651  ,0.99591535,76.8        ,00:01:16.800,MGrLtKlC5Sc
pants               ,0.5941116     ,0.5605516     ,0.722236   ,0.99666667,76.92       ,00:01:16.920,MGrLtKlC5Sc
pants               ,0.60675436    ,0.57662493    ,0.729678   ,0.9906706 ,77.04       ,00:01:17.040,MGrLtKlC5Sc
pants               ,0.61952233    ,0.6092117     ,0.73480433 ,0.98882425,77.16       ,00:01:17.160,MGrLtKlC5Sc
pants               ,0.62608635    ,0.5906702     ,0.73906916 ,0.9986949 ,77.28       ,00:01:17.280,MGrLtKlC5Sc
pants               ,0.31477946    ,0.72317386    ,0.49748334 ,0.99878776,74.76       ,00:01:14.760,MGrLtKlC5Sc
pants               ,0.31751943    ,0.7186706     ,0.49115944 ,0.99987096,74.88       ,00:01:14.880,MGrLtKlC5Sc
pants               ,0.3361422     ,0.72373205    ,0.4696228  ,1.0001056 ,75.0        ,00:01:15.000,MGrLtKlC5Sc
pants               ,0.33634204    ,0.75180304    ,0.5309538  ,0.9989477 ,75.12       ,00:01:15.120,MGrLtKlC5Sc
pants               ,0.34331253    ,0.7519125     ,0.51942325 ,1.0012863 ,75.24       ,00:01:15.240,MGrLtKlC5Sc
pants               ,0.34557626    ,0.7569934     ,0.52138126 ,1.0069482 ,75.36       ,00:01:15.360,MGrLtKlC5Sc
pants               ,0.33854324    ,0.7545069     ,0.52230465 ,1.0161088 ,75.48       ,00:01:15.480,MGrLtKlC5Sc
pants               ,0.37787223    ,0.73802626    ,0.5418718  ,1.0094995 ,75.6        ,00:01:15.600,MGrLtKlC5Sc
pants               ,0.40529406    ,0.723746      ,0.5454733  ,1.0036947 ,75.72       ,00:01:15.720,MGrLtKlC5Sc
pants               ,0.4158319     ,0.71025264    ,0.5291327  ,0.9993893 ,75.84       ,00:01:15.840,MGrLtKlC5Sc
hat                 ,0.7985063     ,0.13927054    ,0.8944419  ,0.25521952,74.76       ,00:01:14.760,MGrLtKlC5Sc
hat                 ,0.79959625    ,0.17759632    ,0.90372676 ,0.29342413,74.88       ,00:01:14.880,MGrLtKlC5Sc
hat                 ,0.79087394    ,0.18187036    ,0.8947962  ,0.29718742,75.0        ,00:01:15.000,MGrLtKlC5Sc
hat                 ,0.7911521     ,0.18606563    ,0.8950595  ,0.30134624,75.12       ,00:01:15.120,MGrLtKlC5Sc
hat                 ,0.7879933     ,0.1901595     ,0.8919007  ,0.30544013,75.24       ,00:01:15.240,MGrLtKlC5Sc
hat                 ,0.68893653    ,0.17862184    ,0.77247727 ,0.29191172,75.36       ,00:01:15.360,MGrLtKlC5Sc
hat                 ,0.65939474    ,0.1644181     ,0.73943603 ,0.29187632,75.48       ,00:01:15.480,MGrLtKlC5Sc
hat                 ,0.6441936     ,0.15622729    ,0.72390723 ,0.28398144,75.6        ,00:01:15.600,MGrLtKlC5Sc
hat                 ,0.6451181     ,0.14819841    ,0.7284303  ,0.2824149 ,75.72       ,00:01:15.720,MGrLtKlC5Sc
hat                 ,0.65290743    ,0.15280093    ,0.73648244 ,0.28748947,75.84       ,00:01:15.840,MGrLtKlC5Sc
hat                 ,0.66208166    ,0.1651998     ,0.7538811  ,0.2904063 ,75.96       ,00:01:15.960,MGrLtKlC5Sc
hat                 ,0.6624643     ,0.17164083    ,0.7449904  ,0.28742734,76.08       ,00:01:16.080,MGrLtKlC5Sc
hat                 ,0.65230054    ,0.16845196    ,0.73530966 ,0.32511997,76.2        ,00:01:16.200,MGrLtKlC5Sc
hat                 ,0.6468377     ,0.16534866    ,0.7296653  ,0.32227188,76.32       ,00:01:16.320,MGrLtKlC5Sc
hat                 ,0.6408162     ,0.15242659    ,0.72362983 ,0.30936944,76.44       ,00:01:16.440,MGrLtKlC5Sc
hat                 ,0.63526654    ,0.14686413    ,0.71807915 ,0.30380845,76.56       ,00:01:16.560,MGrLtKlC5Sc
hat                 ,0.6222159     ,0.15281156    ,0.7102088  ,0.2580406 ,76.68       ,00:01:16.680,MGrLtKlC5Sc
hat                 ,0.6091527     ,0.14288925    ,0.6987333  ,0.24564448,76.8        ,00:01:16.800,MGrLtKlC5Sc
pants               ,0.51958483    ,0.69799584    ,0.6801055  ,0.9913675 ,74.76       ,00:01:14.760,MGrLtKlC5Sc
pants               ,0.5296626     ,0.7088764     ,0.69346714 ,0.99611056,74.88       ,00:01:14.880,MGrLtKlC5Sc
pants               ,0.52435523    ,0.6989267     ,0.69115305 ,0.9974452 ,75.0        ,00:01:15.000,MGrLtKlC5Sc
pants               ,0.5165397     ,0.68744034    ,0.69705796 ,0.99799037,75.12       ,00:01:15.120,MGrLtKlC5Sc
