id         ,object_id,object_name                      ,time_seconds,left         ,top           ,right      ,bottom
c2B1ghS1fOE,8e0ef566 ,person                           ,6.0         ,0.15040831   ,0.17753354    ,0.38087732 ,0.97475743
c2B1ghS1fOE,8e0ef566 ,person                           ,6.12        ,0.14865491   ,0.17614599    ,0.38089576 ,0.98944336
c2B1ghS1fOE,8e0ef566 ,person                           ,6.24        ,0.14836293   ,0.17973767    ,0.3804093  ,0.9935839
c2B1ghS1fOE,8e0ef566 ,person                           ,6.36        ,0.1482306    ,0.18151191    ,0.38026294 ,0.9953978
c2B1ghS1fOE,8e0ef566 ,person                           ,6.48        ,0.14902231   ,0.1888946     ,0.38061658 ,0.979354
c2B1ghS1fOE,8e0ef566 ,person                           ,6.6         ,0.14970629   ,0.18662746    ,0.3809808  ,0.9743382
c2B1ghS1fOE,8e0ef566 ,person                           ,6.72        ,0.14952466   ,0.18477528    ,0.3807764  ,0.97229046
c2B1ghS1fOE,8e0ef566 ,person                           ,6.84        ,0.15066499   ,0.1835253     ,0.3816005  ,0.97958934
c2B1ghS1fOE,8e0ef566 ,person                           ,6.96        ,0.15146722   ,0.18520802    ,0.38196957 ,0.981058
c2B1ghS1fOE,8e0ef566 ,person                           ,7.08        ,0.15173984   ,0.18692017    ,0.382211   ,0.9827547
c2B1ghS1fOE,8e0ef566 ,person                           ,7.2         ,0.14940186   ,0.18752532    ,0.38275015 ,0.9741723
c2B1ghS1fOE,8e0ef566 ,person                           ,7.32        ,0.14883928   ,0.18572026    ,0.3816901  ,0.9705802
c2B1ghS1fOE,8e0ef566 ,person                           ,7.44        ,0.14842384   ,0.1844298     ,0.3812391  ,0.96916187
c2B1ghS1fOE,8e0ef566 ,person                           ,7.56        ,0.14786796   ,0.17687622    ,0.38246444 ,0.96891344
c2B1ghS1fOE,8e0ef566 ,person                           ,7.68        ,0.14820226   ,0.17476332    ,0.3825932  ,0.96645665
c2B1ghS1fOE,8e0ef566 ,person                           ,7.8         ,0.14836386   ,0.17391539    ,0.38274002 ,0.965584
c2B1ghS1fOE,8e0ef566 ,person                           ,7.92        ,0.14742358   ,0.17732957    ,0.38384622 ,0.9643433
c2B1ghS1fOE,8e0ef566 ,person                           ,8.04        ,0.14767829   ,0.17837977    ,0.38365057 ,0.96455556
c2B1ghS1fOE,8e0ef566 ,person                           ,8.16        ,0.14769594   ,0.17886005    ,0.38363594 ,0.96497583
c2B1ghS1fOE,8e0ef566 ,person                           ,8.28        ,0.14657925   ,0.17579159    ,0.3819866  ,0.9683907
c2B1ghS1fOE,8e0ef566 ,person                           ,8.4         ,0.14562938   ,0.17614567    ,0.3808037  ,0.96916837
c2B1ghS1fOE,8e0ef566 ,person                           ,8.52        ,0.14512084   ,0.17559892    ,0.3802784  ,0.96865207
c2B1ghS1fOE,8e0ef566 ,person                           ,8.64        ,0.14287893   ,0.1740765     ,0.38352966 ,0.9790348
c2B1ghS1fOE,8e0ef566 ,person                           ,8.76        ,0.1433341    ,0.17613211    ,0.38396096 ,0.98164463
c2B1ghS1fOE,8e0ef566 ,person                           ,8.88        ,0.1440916    ,0.17630325    ,0.38471675 ,0.98185575
c2B1ghS1fOE,8e0ef566 ,person                           ,9.0         ,0.14677529   ,0.17965266    ,0.38303143 ,0.9709346
c2B1ghS1fOE,8e0ef566 ,person                           ,9.12        ,0.14718613   ,0.1776793     ,0.38242096 ,0.9667391
c2B1ghS1fOE,8e0ef566 ,person                           ,9.24        ,0.14756289   ,0.1761766     ,0.38272476 ,0.96507776
c2B1ghS1fOE,8e0ef566 ,person                           ,9.36        ,0.14651835   ,0.17535627    ,0.38272765 ,0.9632483
c2B1ghS1fOE,8e0ef566 ,person                           ,9.48        ,0.1462758    ,0.17624432    ,0.38223282 ,0.9637725
c2B1ghS1fOE,8e0ef566 ,person                           ,9.6         ,0.1460865    ,0.17694029    ,0.38202542 ,0.9644424
c2B1ghS1fOE,8e0ef566 ,person                           ,9.72        ,0.14666742   ,0.18316819    ,0.38209918 ,0.96047276
c2B1ghS1fOE,8e0ef566 ,person                           ,9.84        ,0.14684945   ,0.18444934    ,0.38202542 ,0.96090376
c2B1ghS1fOE,8e0ef566 ,person                           ,9.96        ,0.14782268   ,0.18488362    ,0.38298035 ,0.96127725
c2B1ghS1fOE,8e0ef566 ,person                           ,10.08       ,0.14508034   ,0.17395565    ,0.38608396 ,0.97293663
c2B1ghS1fOE,8e0ef566 ,person                           ,10.2        ,0.14528391   ,0.17377241    ,0.38666102 ,0.9736987
c2B1ghS1fOE,8e0ef566 ,person                           ,10.32       ,0.14544089   ,0.17382148    ,0.38684505 ,0.97381616
c2B1ghS1fOE,8e0ef566 ,person                           ,10.44       ,0.14586087   ,0.16343349    ,0.3855265  ,0.99521804
c2B1ghS1fOE,8e0ef566 ,person                           ,10.56       ,0.14563046   ,0.16531287    ,0.38473672 ,0.99853384
c2B1ghS1fOE,8e0ef566 ,person                           ,10.68       ,0.14534715   ,0.16632788    ,0.3844128  ,0.99965316
c2B1ghS1fOE,8e0ef566 ,person                           ,10.8        ,0.14566527   ,0.17778696    ,0.38506812 ,0.9797977
c2B1ghS1fOE,8e0ef566 ,person                           ,10.92       ,0.14600602   ,0.17715684    ,0.38509268 ,0.97600937
c2B1ghS1fOE,8e0ef566 ,person                           ,11.04       ,0.14610817   ,0.17617574    ,0.3851724  ,0.97480416
c2B1ghS1fOE,8e0ef566 ,person                           ,11.16       ,0.14650133   ,0.17006443    ,0.38766104 ,0.97724783
c2B1ghS1fOE,8e0ef566 ,person                           ,11.28       ,0.14709386   ,0.16911979    ,0.38775736 ,0.97608143
c2B1ghS1fOE,8e0ef566 ,person                           ,11.4        ,0.14718653   ,0.16712846    ,0.38781428 ,0.9740741
c2B1ghS1fOE,8e0ef566 ,person                           ,11.52       ,0.14666367   ,0.16707659    ,0.3885011  ,0.97327614
c2B1ghS1fOE,8e0ef566 ,person                           ,11.64       ,0.1469508    ,0.16649932    ,0.38838798 ,0.97210115
c2B1ghS1fOE,8e0ef566 ,person                           ,11.76       ,0.14697601   ,0.16703853    ,0.38838446 ,0.9725975
c2B1ghS1fOE,8e0ef566 ,person                           ,11.88       ,0.14760442   ,0.17160462    ,0.38697708 ,0.96983397
c2B1ghS1fOE,8e0ef566 ,person                           ,12.0        ,0.14763936   ,0.1713881     ,0.38672405 ,0.9686824
c2B1ghS1fOE,8e0ef566 ,person                           ,12.12       ,0.14807636   ,0.17099436    ,0.38714045 ,0.9682217
c2B1ghS1fOE,8e0ef566 ,person                           ,12.24       ,0.1461999    ,0.16148365    ,0.38604125 ,0.9932665
c2B1ghS1fOE,8e0ef566 ,person                           ,12.36       ,0.14589047   ,0.16477984    ,0.38573405 ,0.99800056
c2B1ghS1fOE,8e0ef566 ,person                           ,12.48       ,0.14582162   ,0.16652426    ,0.38566536 ,0.99984944
c2B1ghS1fOE,8e0ef566 ,person                           ,12.6        ,0.14542432   ,0.17757307    ,0.3866672  ,0.98072445
c2B1ghS1fOE,8e0ef566 ,person                           ,12.72       ,0.1459225    ,0.17554502    ,0.38659137 ,0.9757689
c2B1ghS1fOE,8e0ef566 ,person                           ,12.84       ,0.14606346   ,0.17375997    ,0.3866916  ,0.9737761
c2B1ghS1fOE,8e0ef566 ,person                           ,12.96       ,0.14532895   ,0.16742186    ,0.3867483  ,0.97495484
c2B1ghS1fOE,8e0ef566 ,person                           ,13.08       ,0.14528264   ,0.16538666    ,0.38668984 ,0.9723735
c2B1ghS1fOE,8e0ef566 ,person                           ,13.2        ,0.14526989   ,0.16444263    ,0.3866762  ,0.9713901
c2B1ghS1fOE,8e0ef566 ,person                           ,13.32       ,0.14640354   ,0.16595657    ,0.3867786  ,0.97037804
c2B1ghS1fOE,8e0ef566 ,person                           ,13.44       ,0.14687167   ,0.16693053    ,0.38675356 ,0.97111547
c2B1ghS1fOE,8e0ef566 ,person                           ,13.56       ,0.14697413   ,0.16674346    ,0.3868206  ,0.97091144
c2B1ghS1fOE,8e0ef566 ,person                           ,13.68       ,0.14568965   ,0.15868399    ,0.38761312 ,0.9937551
c2B1ghS1fOE,8e0ef566 ,person                           ,13.8        ,0.14555532   ,0.16205263    ,0.38699907 ,0.99808836
c2B1ghS1fOE,8e0ef566 ,person                           ,13.92       ,0.14534694   ,0.1637236     ,0.38675588 ,0.9998293
c2B1ghS1fOE,8e0ef566 ,person                           ,14.04       ,0.14608161   ,0.18174191    ,0.3867752  ,0.9955151
c2B1ghS1fOE,8e0ef566 ,person                           ,14.16       ,0.14659901   ,0.18659602    ,0.3872289  ,0.9978968
c2B1ghS1fOE,8e0ef566 ,person                           ,14.28       ,0.14686324   ,0.18713589    ,0.3874886  ,0.99826056
c2B1ghS1fOE,8e0ef566 ,person                           ,14.4        ,0.14800623   ,0.17368457    ,0.38530192 ,0.9906968
c2B1ghS1fOE,8e0ef566 ,person                           ,14.52       ,0.14785805   ,0.1666084     ,0.38461828 ,0.9832999
c2B1ghS1fOE,8e0ef566 ,person                           ,14.64       ,0.14765055   ,0.16214886    ,0.3843723  ,0.97881734
c2B1ghS1fOE,8e0ef566 ,person                           ,14.76       ,0.1439954    ,0.15577234    ,0.3881775  ,0.99327683
c2B1ghS1fOE,8e0ef566 ,person                           ,14.88       ,0.14375229   ,0.15829505    ,0.38825828 ,0.99708384
c2B1ghS1fOE,8e0ef566 ,person                           ,15.0        ,0.14371043   ,0.15949473    ,0.38823986 ,0.99837637
c2B1ghS1fOE,8e0ef566 ,person                           ,15.12       ,0.14435914   ,0.16780363    ,0.38860697 ,0.9799256
c2B1ghS1fOE,8e0ef566 ,person                           ,15.24       ,0.14461604   ,0.16514435    ,0.38840145 ,0.97503734
c2B1ghS1fOE,8e0ef566 ,person                           ,15.36       ,0.14461705   ,0.16423163    ,0.38836962 ,0.9739661
c2B1ghS1fOE,8e0ef566 ,person                           ,15.48       ,0.14576063   ,0.16745512    ,0.38750538 ,0.9732118
c2B1ghS1fOE,8e0ef566 ,person                           ,15.6        ,0.14605397   ,0.16870852    ,0.3874845  ,0.9729892
c2B1ghS1fOE,8e0ef566 ,person                           ,15.72       ,0.14612696   ,0.16914564    ,0.38753495 ,0.9733205
c2B1ghS1fOE,8e0ef566 ,person                           ,15.84       ,0.14358073   ,0.1665492     ,0.38903236 ,0.972514
c2B1ghS1fOE,8e0ef566 ,person                           ,15.96       ,0.14316554   ,0.16558646    ,0.38848805 ,0.97117144
c2B1ghS1fOE,8e0ef566 ,person                           ,16.08       ,0.14292398   ,0.16505134    ,0.38823718 ,0.970609
c2B1ghS1fOE,8e0ef566 ,person                           ,16.2        ,0.14136001   ,0.16493502    ,0.38809967 ,0.9760786
c2B1ghS1fOE,8e0ef566 ,person                           ,16.32       ,0.14081445   ,0.16545515    ,0.38695467 ,0.9765686
c2B1ghS1fOE,8e0ef566 ,person                           ,16.44       ,0.14090537   ,0.165612      ,0.38700247 ,0.97672325
c2B1ghS1fOE,8e0ef566 ,person                           ,16.56       ,0.13957344   ,0.16280419    ,0.38753265 ,0.97727233
c2B1ghS1fOE,8e0ef566 ,person                           ,16.68       ,0.13963561   ,0.16096045    ,0.38731363 ,0.97489095
c2B1ghS1fOE,8e0ef566 ,person                           ,16.8        ,0.13966668   ,0.15896475    ,0.3873245  ,0.97285664
c2B1ghS1fOE,8e0ef566 ,person                           ,16.92       ,0.13888656   ,0.1596607     ,0.38658696 ,0.9740326
c2B1ghS1fOE,8e0ef566 ,person                           ,17.04       ,0.13883632   ,0.16043842    ,0.38649577 ,0.974362
c2B1ghS1fOE,8e0ef566 ,person                           ,17.16       ,0.1384013    ,0.1608501     ,0.3860578  ,0.9747415
c2B1ghS1fOE,8e0ef566 ,person                           ,17.28       ,0.1378584    ,0.16186121    ,0.3871134  ,0.9754703
c2B1ghS1fOE,8e0ef566 ,person                           ,17.4        ,0.13808717   ,0.1626205     ,0.3873085  ,0.9752001
c2B1ghS1fOE,8e0ef566 ,person                           ,17.52       ,0.1382244    ,0.16271316    ,0.38744333 ,0.9752189
c2B1ghS1fOE,8e0ef566 ,person                           ,17.64       ,0.13634557   ,0.16690557    ,0.38855445 ,0.9767377
c2B1ghS1fOE,8e0ef566 ,person                           ,17.76       ,0.13603081   ,0.1683976     ,0.38836485 ,0.97683847
c2B1ghS1fOE,8e0ef566 ,person                           ,17.88       ,0.13590203   ,0.16782951    ,0.3882451  ,0.97617054
c2B1ghS1fOE,8e0ef566 ,person                           ,18.0        ,0.1361895    ,0.17186823    ,0.38779694 ,0.9741384
c2B1ghS1fOE,8e0ef566 ,person                           ,18.12       ,0.1361241    ,0.17248102    ,0.38696453 ,0.973933
c2B1ghS1fOE,8e0ef566 ,person                           ,18.24       ,0.13591559   ,0.1716831     ,0.3867011  ,0.97307646
c2B1ghS1fOE,8e0ef566 ,person                           ,18.36       ,0.13534795   ,0.16353878    ,0.38705385 ,0.99437773
c2B1ghS1fOE,8e0ef566 ,person                           ,18.48       ,0.13472906   ,0.16635166    ,0.38630196 ,0.998216
c2B1ghS1fOE,75d53c57 ,person                           ,0.0         ,0.48154795   ,0.36045474    ,0.5804911  ,0.53762716
c2B1ghS1fOE,75d53c57 ,person                           ,0.12        ,0.48125044   ,0.3624969     ,0.5796887  ,0.538887
c2B1ghS1fOE,75d53c57 ,person                           ,0.24        ,0.48124915   ,0.36250237    ,0.5796867  ,0.5388913
c2B1ghS1fOE,75d53c57 ,person                           ,0.36        ,0.48165822   ,0.3609744     ,0.5801796  ,0.5370727
c2B1ghS1fOE,75d53c57 ,person                           ,0.48        ,0.48201236   ,0.36089864    ,0.5804559  ,0.5359775
c2B1ghS1fOE,75d53c57 ,person                           ,0.6         ,0.4821287    ,0.36076257    ,0.58056664 ,0.5357682
c2B1ghS1fOE,75d53c57 ,person                           ,0.72        ,0.48200178   ,0.36044627    ,0.5809541  ,0.53624845
c2B1ghS1fOE,75d53c57 ,person                           ,0.84        ,0.48217556   ,0.3608696     ,0.5806501  ,0.53592724
c2B1ghS1fOE,75d53c57 ,person                           ,0.96        ,0.48212376   ,0.36097285    ,0.5805639  ,0.535977
c2B1ghS1fOE,75d53c57 ,person                           ,1.08        ,0.48137242   ,0.3600899     ,0.581859   ,0.5368715
c2B1ghS1fOE,75d53c57 ,person                           ,1.2         ,0.48143208   ,0.35992968    ,0.5814671  ,0.53634685
c2B1ghS1fOE,75d53c57 ,person                           ,1.32        ,0.48132762   ,0.3597453     ,0.5813301  ,0.5361362
c2B1ghS1fOE,75d53c57 ,person                           ,1.44        ,0.48136315   ,0.35974947    ,0.5815344  ,0.5367401
c2B1ghS1fOE,75d53c57 ,person                           ,1.56        ,0.48133296   ,0.359847      ,0.58134526 ,0.53627914
c2B1ghS1fOE,75d53c57 ,person                           ,1.68        ,0.48127082   ,0.359755      ,0.5812717  ,0.536147
c2B1ghS1fOE,75d53c57 ,person                           ,1.8         ,0.48181066   ,0.36056727    ,0.58025575 ,0.5366014
c2B1ghS1fOE,75d53c57 ,person                           ,1.92        ,0.48201936   ,0.36115637    ,0.57973224 ,0.53623056
c2B1ghS1fOE,75d53c57 ,person                           ,2.04        ,0.48197848   ,0.36121228    ,0.5796388  ,0.5362176
c2B1ghS1fOE,75d53c57 ,person                           ,2.16        ,0.48176762   ,0.3602149     ,0.58007836 ,0.53745854
c2B1ghS1fOE,75d53c57 ,person                           ,2.28        ,0.48202905   ,0.3601134     ,0.5797325  ,0.5365639
c2B1ghS1fOE,75d53c57 ,person                           ,2.4         ,0.48202813   ,0.35982677    ,0.5796878  ,0.5362201
c2B1ghS1fOE,75d53c57 ,person                           ,2.52        ,0.48156744   ,0.3595409     ,0.5812383  ,0.5377952
c2B1ghS1fOE,75d53c57 ,person                           ,2.64        ,0.48201042   ,0.3597923     ,0.58126175 ,0.5376044
c2B1ghS1fOE,75d53c57 ,person                           ,2.76        ,0.48212054   ,0.3597968     ,0.5813416  ,0.53757703
c2B1ghS1fOE,75d53c57 ,person                           ,2.88        ,0.48197916   ,0.35941306    ,0.58293104 ,0.53827935
c2B1ghS1fOE,75d53c57 ,person                           ,3.0         ,0.48220628   ,0.3598184     ,0.5829998  ,0.5376744
c2B1ghS1fOE,75d53c57 ,person                           ,3.12        ,0.48222193   ,0.35977808    ,0.58300406 ,0.5375615
c2B1ghS1fOE,75d53c57 ,person                           ,3.24        ,0.48227012   ,0.35890713    ,0.5841844  ,0.53911996
c2B1ghS1fOE,75d53c57 ,person                           ,3.36        ,0.4827996    ,0.3604425     ,0.5843874  ,0.53968453
c2B1ghS1fOE,75d53c57 ,person                           ,3.48        ,0.48342627   ,0.3602398     ,0.5849906  ,0.5394119
c2B1ghS1fOE,75d53c57 ,person                           ,3.6         ,0.48396695   ,0.35972065    ,0.58051914 ,0.539913
c2B1ghS1fOE,75d53c57 ,person                           ,3.72        ,0.48311335   ,0.36076218    ,0.5792401  ,0.5400026
c2B1ghS1fOE,75d53c57 ,person                           ,3.84        ,0.48308495   ,0.3602738     ,0.5791811  ,0.53944576
c2B1ghS1fOE,75d53c57 ,person                           ,3.96        ,0.48219016   ,0.35921264    ,0.581553   ,0.53904283
c2B1ghS1fOE,75d53c57 ,person                           ,4.08        ,0.48307645   ,0.35865512    ,0.58230555 ,0.53786945
c2B1ghS1fOE,75d53c57 ,person                           ,4.2         ,0.48354685   ,0.3582379     ,0.58276635 ,0.537408
c2B1ghS1fOE,75d53c57 ,person                           ,4.32        ,0.48302445   ,0.35747594    ,0.5829518  ,0.5381187
c2B1ghS1fOE,75d53c57 ,person                           ,4.44        ,0.48308352   ,0.3578778     ,0.58235323 ,0.53843963
c2B1ghS1fOE,75d53c57 ,person                           ,4.56        ,0.48338583   ,0.35814738    ,0.5826082  ,0.5387034
c2B1ghS1fOE,75d53c57 ,person                           ,4.68        ,0.48218846   ,0.3574524     ,0.5833342  ,0.5379682
c2B1ghS1fOE,75d53c57 ,person                           ,4.8         ,0.48260438   ,0.3572699     ,0.5834118  ,0.5365334
c2B1ghS1fOE,75d53c57 ,person                           ,4.92        ,0.48276743   ,0.35689187    ,0.5835506  ,0.53606546
c2B1ghS1fOE,75d53c57 ,person                           ,5.04        ,0.48389068   ,0.35539266    ,0.5793326  ,0.53701246
c2B1ghS1fOE,75d53c57 ,person                           ,5.16        ,0.48315355   ,0.35551217    ,0.57775044 ,0.53614444
c2B1ghS1fOE,75d53c57 ,person                           ,5.28        ,0.48261648   ,0.35539913    ,0.57715243 ,0.5359602
c2B1ghS1fOE,75d53c57 ,person                           ,5.4         ,0.48205283   ,0.35563666    ,0.5791     ,0.5359061
c2B1ghS1fOE,75d53c57 ,person                           ,5.52        ,0.48249477   ,0.3557236     ,0.5793821  ,0.5349694
c2B1ghS1fOE,75d53c57 ,person                           ,5.64        ,0.4827283    ,0.3555353     ,0.5796042  ,0.53470767
c2B1ghS1fOE,75d53c57 ,person                           ,5.76        ,0.48236638   ,0.35544822    ,0.581509   ,0.5359095
c2B1ghS1fOE,75d53c57 ,person                           ,5.88        ,0.48325714   ,0.35554144    ,0.5824704  ,0.5360902
c2B1ghS1fOE,75d53c57 ,person                           ,6.0         ,0.4837181    ,0.35559812    ,0.58293647 ,0.5361532
c2B1ghS1fOE,75d53c57 ,person                           ,6.12        ,0.48500872   ,0.3564376     ,0.5755174  ,0.5364396
c2B1ghS1fOE,75d53c57 ,person                           ,6.24        ,0.4835159    ,0.35699934    ,0.57268214 ,0.5362259
c2B1ghS1fOE,75d53c57 ,person                           ,6.36        ,0.48249897   ,0.35707408    ,0.5715689  ,0.53624505
c2B1ghS1fOE,75d53c57 ,person                           ,6.48        ,0.48175222   ,0.3548064     ,0.57721776 ,0.53566825
c2B1ghS1fOE,75d53c57 ,person                           ,6.6         ,0.4834721    ,0.35425922    ,0.5787956  ,0.5348368
c2B1ghS1fOE,75d53c57 ,person                           ,6.72        ,0.48438206   ,0.35396433    ,0.57969534 ,0.53452146
c2B1ghS1fOE,75d53c57 ,person                           ,6.84        ,0.4830918    ,0.35357097    ,0.5827754  ,0.5356729
c2B1ghS1fOE,75d53c57 ,person                           ,6.96        ,0.48324022   ,0.35391146    ,0.58321744 ,0.5358672
c2B1ghS1fOE,75d53c57 ,person                           ,7.08        ,0.4832368    ,0.35409135    ,0.58323514 ,0.5360366
c2B1ghS1fOE,75d53c57 ,person                           ,7.2         ,0.482947     ,0.3537967     ,0.5856874  ,0.53648466
c2B1ghS1fOE,75d53c57 ,person                           ,7.32        ,0.48367178   ,0.35417974    ,0.5860441  ,0.53617764
c2B1ghS1fOE,75d53c57 ,person                           ,7.44        ,0.4838768    ,0.35420907    ,0.5862226  ,0.53615737
c2B1ghS1fOE,75d53c57 ,person                           ,7.56        ,0.4848452    ,0.3537305     ,0.5872792  ,0.5369669
c2B1ghS1fOE,75d53c57 ,person                           ,7.68        ,0.48532334   ,0.35401273    ,0.5876736  ,0.5373391
c2B1ghS1fOE,75d53c57 ,person                           ,7.8         ,0.48545682   ,0.35418332    ,0.58780104 ,0.5375161
c2B1ghS1fOE,75d53c57 ,person                           ,7.92        ,0.48501867   ,0.35353306    ,0.5879783  ,0.53747916
c2B1ghS1fOE,75d53c57 ,person                           ,8.04        ,0.4852654    ,0.3531655     ,0.5876534  ,0.5365429
c2B1ghS1fOE,75d53c57 ,person                           ,8.16        ,0.4852351    ,0.35281482    ,0.587582   ,0.5361513
c2B1ghS1fOE,75d53c57 ,person                           ,8.28        ,0.48603037   ,0.35201508    ,0.58578813 ,0.53917146
c2B1ghS1fOE,75d53c57 ,person                           ,8.4         ,0.48643988   ,0.3527645     ,0.58569753 ,0.53895104
c2B1ghS1fOE,75d53c57 ,person                           ,8.52        ,0.48659414   ,0.35289907    ,0.58581567 ,0.5390156
c2B1ghS1fOE,75d53c57 ,person                           ,8.64        ,0.48693985   ,0.3521916     ,0.58586437 ,0.53968805
c2B1ghS1fOE,75d53c57 ,person                           ,8.76        ,0.48693258   ,0.35175678    ,0.5854051  ,0.5392565
c2B1ghS1fOE,75d53c57 ,person                           ,8.88        ,0.48679307   ,0.3514839     ,0.5852331  ,0.5389839
c2B1ghS1fOE,75d53c57 ,person                           ,9.0         ,0.48706585   ,0.35177043    ,0.5881869  ,0.5393909
c2B1ghS1fOE,75d53c57 ,person                           ,9.12        ,0.48858035   ,0.35241023    ,0.589386   ,0.5399189
c2B1ghS1fOE,75d53c57 ,person                           ,9.24        ,0.48926097   ,0.35274482    ,0.59004396 ,0.5402454
c2B1ghS1fOE,75d53c57 ,person                           ,9.36        ,0.4892474    ,0.352116      ,0.5906819  ,0.5398709
c2B1ghS1fOE,75d53c57 ,person                           ,9.48        ,0.48948842   ,0.35170308    ,0.5903166  ,0.5392214
c2B1ghS1fOE,75d53c57 ,person                           ,9.6         ,0.48936602   ,0.35141256    ,0.59015065 ,0.53891385
c2B1ghS1fOE,75d53c57 ,person                           ,9.72        ,0.48838106   ,0.35331473    ,0.5890437  ,0.53840566
c2B1ghS1fOE,75d53c57 ,person                           ,9.84        ,0.4877979    ,0.35394928    ,0.58784527 ,0.53869784
c2B1ghS1fOE,75d53c57 ,person                           ,9.96        ,0.4873812    ,0.3541993     ,0.5873846  ,0.5389234
c2B1ghS1fOE,75d53c57 ,person                           ,10.08       ,0.48753157   ,0.35333332    ,0.591388   ,0.5392655
c2B1ghS1fOE,75d53c57 ,person                           ,10.2        ,0.48868307   ,0.3532175     ,0.59258574 ,0.53802675
c2B1ghS1fOE,75d53c57 ,person                           ,10.32       ,0.4892544    ,0.35285586    ,0.5931604  ,0.5375843
c2B1ghS1fOE,75d53c57 ,person                           ,10.44       ,0.48962286   ,0.35088462    ,0.5940155  ,0.54136795
c2B1ghS1fOE,75d53c57 ,person                           ,10.56       ,0.4901191    ,0.35211235    ,0.59406054 ,0.542405
c2B1ghS1fOE,75d53c57 ,person                           ,10.68       ,0.490628     ,0.3527618     ,0.5945368  ,0.54304063
c2B1ghS1fOE,75d53c57 ,person                           ,10.8        ,0.48962688   ,0.3523622     ,0.597023   ,0.5415455
c2B1ghS1fOE,75d53c57 ,person                           ,10.92       ,0.49052763   ,0.3517999     ,0.597585   ,0.5407099
c2B1ghS1fOE,75d53c57 ,person                           ,11.04       ,0.49085483   ,0.35141918    ,0.59788793 ,0.5403096
c2B1ghS1fOE,75d53c57 ,person                           ,11.16       ,0.49116483   ,0.35198274    ,0.59882176 ,0.5402134
c2B1ghS1fOE,75d53c57 ,person                           ,11.28       ,0.4916357    ,0.3525393     ,0.59871185 ,0.5400917
c2B1ghS1fOE,75d53c57 ,person                           ,11.4        ,0.49213102   ,0.35270676    ,0.5991655  ,0.5402105
c2B1ghS1fOE,75d53c57 ,person                           ,11.52       ,0.4940538    ,0.35149792    ,0.5990347  ,0.5390141
c2B1ghS1fOE,75d53c57 ,person                           ,11.64       ,0.49464262   ,0.35124177    ,0.59935117 ,0.5387429
c2B1ghS1fOE,75d53c57 ,person                           ,11.76       ,0.49480206   ,0.35034397    ,0.59949106 ,0.53784406
c2B1ghS1fOE,75d53c57 ,person                           ,11.88       ,0.49438605   ,0.34869835    ,0.60095006 ,0.5392255
c2B1ghS1fOE,75d53c57 ,person                           ,12.0        ,0.49516624   ,0.3485249     ,0.6014389  ,0.5388207
c2B1ghS1fOE,75d53c57 ,person                           ,12.12       ,0.49546948   ,0.3484376     ,0.6017211  ,0.5387167
c2B1ghS1fOE,75d53c57 ,person                           ,12.24       ,0.49616608   ,0.34715924    ,0.6003752  ,0.5400839
c2B1ghS1fOE,75d53c57 ,person                           ,12.36       ,0.49621266   ,0.3479487     ,0.60014075 ,0.5409948
c2B1ghS1fOE,75d53c57 ,person                           ,12.48       ,0.4961498    ,0.34764037    ,0.6000576  ,0.54069525
c2B1ghS1fOE,75d53c57 ,person                           ,12.6        ,0.49715927   ,0.34753945    ,0.6002417  ,0.53877616
c2B1ghS1fOE,75d53c57 ,person                           ,12.72       ,0.49767777   ,0.3473366     ,0.6000744  ,0.537683
c2B1ghS1fOE,75d53c57 ,person                           ,12.84       ,0.49775964   ,0.3470712     ,0.6001072  ,0.5373539
c2B1ghS1fOE,75d53c57 ,person                           ,12.96       ,0.49592227   ,0.34605473    ,0.6018036  ,0.540292
c2B1ghS1fOE,75d53c57 ,person                           ,13.08       ,0.49565452   ,0.3467831     ,0.6011531  ,0.54121256
c2B1ghS1fOE,75d53c57 ,person                           ,13.2        ,0.4958501    ,0.34723163    ,0.601321   ,0.541675
c2B1ghS1fOE,75d53c57 ,person                           ,13.32       ,0.49543044   ,0.3469445     ,0.60574335 ,0.54196453
c2B1ghS1fOE,75d53c57 ,person                           ,13.44       ,0.49666995   ,0.3473103     ,0.60683745 ,0.5417961
c2B1ghS1fOE,75d53c57 ,person                           ,13.56       ,0.49719653   ,0.34733996    ,0.60735357 ,0.5417874
c2B1ghS1fOE,75d53c57 ,person                           ,13.68       ,0.49542025   ,0.34732866    ,0.60774654 ,0.54025877
c2B1ghS1fOE,75d53c57 ,person                           ,13.8        ,0.4950388    ,0.34736022    ,0.6068011  ,0.5391174
c2B1ghS1fOE,75d53c57 ,person                           ,13.92       ,0.4946548    ,0.34713298    ,0.60637665 ,0.53880614
c2B1ghS1fOE,75d53c57 ,person                           ,14.04       ,0.49528232   ,0.3464855     ,0.6077918  ,0.53865427
c2B1ghS1fOE,75d53c57 ,person                           ,14.16       ,0.4958825    ,0.34603095    ,0.6083832  ,0.5377337
c2B1ghS1fOE,75d53c57 ,person                           ,14.28       ,0.49617782   ,0.34571466    ,0.60867786 ,0.5373839
c2B1ghS1fOE,75d53c57 ,person                           ,14.4        ,0.49588948   ,0.34558642    ,0.60772675 ,0.5390065
c2B1ghS1fOE,75d53c57 ,person                           ,14.52       ,0.49553886   ,0.3458296     ,0.6072661  ,0.5389114
